25, 0, 2000, 1
25, 0, 1975, 1
25, 0, 1950, 1
25, 0, 1925, 1
25, 0, 1900, 1
25, 0, 1875, 1
25, 0, 1850, 1
25, 0, 1825, 1
25, 0, 1800, 1
25, 0, 1775, 1
25, 0, 1750, 1
25, 0, 1725, 1
25, 0, 1700, 1
25, 0, 1675, 1
25, 0, 1650, 1
25, 0, 1625, 1
25, 0, 1600, 1
25, 0, 1575, 1
25, 0, 1550, 1
25, 0, 1525, 1
25, 0, 1500, 1
25, 0, 1475, 1
25, 0, 1450, 1
25, 0, 1425, 1
25, 0, 1400, 1
25, 0, 1375, 1
25, 0, 1350, 1
25, 0, 1325, 1
25, 0, 1300, 1
25, 0, 1275, 1
25, 0, 1250, 1
25, 0, 1225, 1
25, 0, 1200, 1
25, 0, 1175, 1
25, 0, 1150, 1
25, 0, 1125, 1
25, 0, 1100, 1
25, 0, 1075, 1
25, 0, 1050, 1
25, 0, 1025, 1
25, 0, 1000, 1
25, 0, 975, 1
25, 0, 950, 1
25, 0, 925, 1
25, 0, 900, 1
25, 0, 875, 1
25, 0, 850, 1
25, 0, 825, 1
25, 0, 800, 1
25, 0, 775, 1
25, 0, 750, 1
25, 0, 725, 1
25, 0, 700, 1
25, 0, 675, 1
25, 0, 650, 1
25, 0, 625, 1
25, 0, 600, 1
25, 0, 575, 1
25, 0, 550, 1
25, 0, 525, 1
25, 0, 500, 1
20, 0, 480, 1
20, 0, 460, 1
20, 0, 440, 1
20, 0, 420, 1
20, 0, 400, 1
20, 0, 380, 1
20, 0, 360, 1
20, 0, 340, 1
20, 0, 320, 1
20, 0, 300, 1
15, 0, 285, 1
15, 0, 270, 1
15, 0, 255, 1
15, 0, 240, 1
15, 0, 225, 1
15, 0, 210, 1
15, 0, 195, 1
15, 0, 180, 1
10, 0, 170, 1
10, 0, 160, 1
10, 0, 150, 1
10, 0, 140, 1
10, 0, 130, 1
10, 0, 120, 1
10, 0, 110, 1
10, 0, 100, 1
10, 0, 90, 1
10, 0, 80, 1
10, 0, 70, 1
10, 0, 60, 1
5, 0, 50, 1
5, 0, 45, 1
5, 0, 40, 1
5, 0, 35, 1
5, 0, 30, 1
5, 0, 25, 1
5, 0, 20, 1
5, 0, 15, 1
5, 0, 10, 1
5, 0, 5, 1
5, 0, 0, 1
5, 0, 2000, -1
10, 0, 1995, -1
15, 0, 1985, -1
20, 0, 1970, -1
25, 0, 1950, -1
25, 0, 1925, -1
25, 0, 1900, -1
25, 0, 1875, -1
25, 0, 1850, -1
25, 0, 1825, -1
25, 0, 1800, -1
25, 0, 1775, -1
25, 0, 1750, -1
25, 0, 1725, -1
25, 0, 1700, -1
25, 0, 1675, -1
25, 0, 1650, -1
25, 0, 1625, -1
25, 0, 1600, -1
25, 0, 1575, -1
25, 0, 1550, -1
25, 0, 1525, -1
25, 0, 1500, -1
25, 0, 1475, -1
25, 0, 1450, -1
25, 0, 1425, -1
25, 0, 1400, -1
25, 0, 1375, -1
25, 0, 1350, -1
25, 0, 1325, -1
25, 0, 1300, -1
25, 0, 1275, -1
25, 0, 1250, -1
25, 0, 1225, -1
25, 0, 1200, -1
25, 0, 1175, -1
25, 0, 1150, -1
25, 0, 1125, -1
25, 0, 1100, -1
25, 0, 1075, -1
25, 0, 1050, -1
25, 0, 1025, -1
25, 0, 1000, -1
25, 0, 975, -1
25, 0, 950, -1
25, 0, 925, -1
25, 0, 900, -1
25, 0, 875, -1
25, 0, 850, -1
25, 0, 825, -1
25, 0, 800, -1
25, 0, 775, -1
25, 0, 750, -1
25, 0, 725, -1
25, 0, 700, -1
25, 0, 675, -1
25, 0, 650, -1
25, 0, 625, -1
25, 0, 600, -1
25, 0, 575, -1
25, 0, 550, -1
25, 0, 525, -1
25, 0, 500, -1
20, 0, 480, -1
20, 0, 460, -1
20, 0, 440, -1
20, 0, 420, -1
20, 0, 400, -1
20, 0, 380, -1
20, 0, 360, -1
20, 0, 340, -1
20, 0, 320, -1
20, 0, 300, -1
15, 0, 285, -1
15, 0, 270, -1
15, 0, 255, -1
15, 0, 240, -1
15, 0, 225, -1
15, 0, 210, -1
15, 0, 195, -1
15, 0, 180, -1
10, 0, 170, -1
10, 0, 160, -1
10, 0, 150, -1
10, 0, 140, -1
10, 0, 130, -1
10, 0, 120, -1
10, 0, 110, -1
10, 0, 100, -1
10, 0, 90, -1
10, 0, 80, -1
10, 0, 70, -1
10, 0, 60, -1
5, 0, 50, -1
5, 0, 45, -1
5, 0, 40, -1
5, 0, 35, -1
5, 0, 30, -1
5, 0, 25, -1
5, 0, 20, -1
5, 0, 15, -1
5, 0, 10, -1
5, 0, 5, -1
5, 0, 0, -1
